"V1" "V2"
"3551" -1 -0.67124812
"3552" 0.56550772 0.12966367
"3553" 0.17171779 -0.14497713
"3554" 0.65646169 0.61844361
"3555" 0.03642452 -0.63060609
"3556" -0.56530171 -0.58811359
"3557" -0.68949127 -0.01422183
"3558" 0.18950111 -0.1257701
"3559" -0.63755249 0.6402335
"3560" -0.04137479 0.71650083
"3561" 1 -0.4357041
"3562" 0.05429449 -0.62585106
"3563" -0.29999625 0.25820143
"3564" -0.61761244 -0.61470842
"3565" -0.44569366 0.19253117
"3566" 0.04865488 -0.6193915
"3567" 0.62195697 0.56576652
"3568" 0.19391236 -0.12027815
"3569" 1 -0.48460256
"3570" -0.62936852 0.64409614
"3571" 1 -0.44070113
"3572" -0.56454448 0.119995
"3573" 0.09789879 -0.57367007
"3574" -0.61743237 -0.61496644
"3575" 0.62926951 0.56838694
"3576" -0.20488471 0.57085286
"3577" -0.67317427 0.65697776
"3578" -0.544980541 0.110308837
"3579" 0.667818145 -0.742165381
"3580" 0.62378895 0.563395146
"3581" 1 -0.370488133
"3582" 0.099284308 -0.575647785
"3583" -0.386201874 0.558869595
"3584" -1 -0.004447392
"3585" 1 -0.44342821
"3586" 0.13806525 -0.53030534
"3587" -0.64366249 0.02267067
"3588" 0.62454532 0.56331677
"3589" -0.61730941 -0.59847438
"3590" -0.01189948 -1
"3591" -0.42985529 0.5007743
"3592" -0.6442681 0.02366079
"3593" 0.1076158 -0.56876665
"3594" 0.61425007 0.55881428
"3595" 0.67689021 1
"3596" -0.45239848 0.51170595
"3597" -0.61643637 -0.61397207
"3598" 0.50074669 0.07272072
"3599" -0.68260077 -1
"3600" 1 -0.39225511
"3601" -0.62829819 0.02134348
"3602" -0.48588086 0.53856384
"3603" 0.5481935 0.10194097
"3604" -0.58406457 -0.57126312
"3605" 0.65423325 0.61634014
"3606" -0.61813318 -0.62092032
"3607" -0.67386513 1
"3608" 0.07183868 -0.59036353
"3609" 0.61445679 0.57012616
"3610" -0.44280983 0.38976291
"3611" 1 -0.60978052
"3612" 1 -0.16725857
"3613" 1 -0.43115489
"3614" 0.5340991 0.10582861
"3615" -0.66927983 1
"3616" 0.09192558 -0.57005935
"3617" -0.61621002 -0.61494671
"3618" -0.44091805 0.37523701
"3619" 0.64930979 0.60871436
"3620" 0.0919884 -0.58812079
"3621" -0.43619645 0.505173
"3622" -0.64756584 0.02203945
"3623" 0.66815676 -0.74094686
"3624" 0.6249215 0.56464272
"3625" 1 -0.37400264
"3626" -0.6164123 -0.61353657
"3627" -0.64825676 0.66076828
"3628" -0.57622558 0.12852862
"3629" -0.63026454 -0.62901256
"3630" 1 -0.43690647
"3631" 0.64056758 0.58750899
"3632" -0.08396721 0.67929238
"3633" 0.08510182 -0.62622285
"3634" -0.62188633 0.03189831
"3635" 0.66802365 0.6308206
"3636" 0.68068487 -1
"3637" -0.53417404 0.58031326
"3638" 0.57202278 0.10604871
"3639" -0.63765721 -0.61953569
"3640" 1 -0.39455297
"3641" -0.64318158 -0.63699927
"3642" 0.58931726 0.13052762
"3643" -0.65651474 0.0391392
"3644" 0.68644465 0.63465871
"3645" 0.03513709 -0.65265539
"3646" -0.48878409 0.54296146
"3647" 0.18988043 -0.15295905
"3648" 0.07448167 -0.61247397
"3649" 0.23601018 -0.09582689
"3650" -0.46174898 0.51785396
"3651" -0.62296532 -0.61913602
"3652" 1 0.62468602
"3653" 0.57286611 0.44324239
"3654" -0.6449517 0.02779091
"3655" -0.61698898 -0.61387962
"3656" 1 -0.3771974
"3657" -0.65138481 0.02214916
"3658" -0.44399912 0.51159146
"3659" 0.62658571 0.56653003
"3660" 0.08841043 -0.59752733
"3661" 0.66869979 -0.74062552
"3662" -0.608393563 -0.616360247
"3663" -0.426905005 0.204570428
"3664" 0.647783467 0.60736263
"3665" 0.108894143 -0.559848259
"3666" 0.533563256 0.105491517
"3667" -1 -0.002424942
"3668" -0.622909991 0.650832433
"3669" -0.61687689 -0.6186562
"3670" 0.67805173 1
"3671" 1 -0.4017413
"3672" 0.52782515 0.08750633
"3673" 0.07048188 -0.58726328
"3674" 0.62052655 0.56789671
"3675" -0.45845227 0.39325968
"3676" 0.163973323 -0.144866097
"3677" 0.036612433 -0.644770253
"3678" -0.617074123 0.676765756
"3679" 0.677863359 0.628461486
"3680" -0.440462278 0.209876958
"3681" 0.576396627 0.128111384
"3682" -1 -0.008973538
"3683" 0.0925045 -0.5841042
"3684" -0.6197305 -0.6177862
"3685" -0.6433913 0.6503053
"3686" 1 -0.4318745
"3687" -0.1155622 0.6510566
"3688" -0.5273375 0.1490944
"3689" 0.629089 0.5691948
"3690" -1 -0.67364349
"3691" 0.18943906 -0.15289361
"3692" -0.62039423 0.04341919
"3693" -0.4270479 0.51278861
"3694" 1 -0.45455046
"3695" -0.56787271 -0.58942727
"3696" 0.62517556 0.56416573
"3697" 0.059865866 -0.616185193
"3698" 0.631477793 0.568047204
"3699" -0.669725335 -0.001422556
"3700" -0.312394503 0.347965005
"3701" 0.209092948 -0.113069687
"3702" -0.670626064 0.667112986
"3703" -0.620322613 -0.617859206
"3704" -1 0.6678401
"3705" 0.03146161 -0.63320416
"3706" 0.65675556 0.61909092
"3707" -0.61705786 -0.61370455
"3708" -0.43444405 0.36752915
"3709" 0.56369089 0.1303186
"3710" 0.17039409 -0.1470352
"3711" 0.0571648 -0.61647394
"3712" -0.64045341 0.02453238
"3713" -0.42344761 0.49614763
"3714" 1 -0.45384527
"3715" 0.62402151 0.56282013
"3716" -0.61865743 -0.61571026
"3717" 0.20032814 -0.1112726
"3718" -1 -0.006819623
"3719" -0.628764756 0.6665872
"3720" 0.096659839 -0.575747314
"3721" -0.081960192 0.676716225
"3722" 1 -0.36320346
"3723" -0.44310893 0.197942985
"3724" 0.669634787 -0.740731085
"3725" -0.53675726 0.12319529
"3726" 1 -0.16726446
"3727" -0.09178903 0.66757179
"3728" -0.62869012 0.63774646
"3729" 1 -0.60566113
"3730" -0.62308687 -0.61576912
"3731" 0.61352398 0.57398279
"3732" -0.73643466 -0.78142353
"3733" -0.6755307 0.85347645
"3734" 0.9666842 -0.39877677
"3735" 0.37988561 0.02183675
"3736" 0.42871716 0.48373423
"3737" 0.13617984 -0.65605468
"3738" -0.36803238 0.37358072
"3739" -0.616547358 -0.614161267
"3740" 0.1127344 -0.55769657
"3741" -0.66530673 0.663007176
"3742" -0.314777454 0.339309135
"3743" 0.624107268 0.567239632
"3744" -0.667232214 -0.004166426
"3745" 0.684013701 -0.736638562
"3746" -0.62571094 -0.62182947
"3747" 0.57307016 0.12905957
"3748" 0.03720339 -0.63747829
"3749" -0.64468857 0.02799333
"3750" 0.66465916 0.62322502
"3751" 0.17675781 -0.14662591
"3752" -0.44174375 0.50781086
"3753" -0.61583866 -0.61343794
"3754" -0.40793114 0.4912706
"3755" -0.66995367 1
"3756" 0.62565359 0.56341945
"3757" 0.09508221 -0.5796132
"3758" 1 -0.43462804
"3759" -0.64582377 0.02165573
"3760" 0.04675636 -0.62217451
"3761" 0.1926168 -0.1245858
"3762" -0.45901567 0.31774092
"3763" 1 0.62047307
"3764" -0.04942794 0.70746747
"3765" -0.62112503 -0.61909802
"3766" 1 -0.45183747
"3767" -0.68740986 -0.01525196
"3768" -0.54346381 0.5682646
"3769" 1 -0.42476565
"3770" 0.09576947 -0.57871278
"3771" 0.54260258 0.10484131
"3772" -0.27052833 0.19795577
"3773" 0.65366693 0.61036953
"3774" -0.64775431 0.02435298
"3775" 0.65167349 0.61275673
"3776" 0.53888071 0.10535664
"3777" 1 -0.4042645
"3778" 0.07775 -0.59955133
"3779" -0.46089205 0.51840961
"3780" -0.61592903 -0.61375734
"3781" 0.66119633 -1
"3782" -0.45092328 0.18900299
"3783" 1 -0.48338219
"3784" 0.04889594 -0.61359084
"3785" 0.62256869 0.56614006
"3786" 0.19342529 -0.1187407
"3787" -0.62799561 0.64341583
"3788" -0.61697922 -0.61415233
"3789" -0.4127331 0.49054613
"3790" 0.5579828 0.50674885
"3791" 0.19831625 -0.120625
"3792" -0.63907689 0.0241252
"3793" 0.04974249 -0.6190221
"3794" 1 0.62229649
"3795" 1 0.62284243
"3796" -0.42167416 0.49546795
"3797" 0.11439126 -0.5566615
"3798" -0.58638205 -0.56418743
"3799" 0.56086275 0.49437457
"3800" -0.63898281 0.02401941
"3801" -0.67534332 -1
"3802" 0.66928593 -0.74380529
"3803" 0.10530731 -0.56381969
"3804" 0.62178825 0.56506921
"3805" -0.41408299 0.49128944
"3806" -0.61604382 -0.61334966
"3807" 1 -0.35456462
"3808" -0.63928533 0.02314363
"3809" 1 -0.43426048
"3810" 0.53489451 0.1073423
"3811" 0.09348605 -0.5769862
"3812" -0.61568446 -0.61314433
"3813" 0.64887594 0.60900672
"3814" -0.64166893 0.02269775
"3815" -0.43487375 0.50147437
"3816" -0.61655531 -0.61356872
"3817" 0.62575507 0.56564109
"3818" -0.64954138 0.02210359
"3819" 0.66827061 -0.74060733
"3820" 1 -0.37555958
"3821" -0.44073282 0.50882076
"3822" 0.08978548 -0.59343203
"3823" 0.63532879 0.57181625
"3824" -0.65374264 0.65670422
"3825" -0.31731589 0.28542209
"3826" 0.15213697 -0.51264984
"3827" -0.33094138 -0.61290891
"3828" -0.02515997 0.71311906
"3829" -0.68958871 -0.02266236
"3830" -0.6213452 -0.615317
"3831" -0.1062707 0.6571982
"3832" 1 -0.1669393
"3833" -0.6352998 0.6420438
"3834" -0.5263472 0.13463
"3835" 1 -0.6020792
"3836" 0.6156621 0.5725955
"3837" -0.5386168 0.1531643
"3838" 1 -0.4304691
"3839" -0.6780656 0.6722626
"3840" 0.6538721 0.5878252
"3841" 0.0523836 -0.642694
"3842" -0.1703234 0.6278492
"3843" 0.1678643 -0.1381124
"3844" -0.61631234 -0.61359058
"3845" -0.53187331 0.54932586
"3846" 0.62242289 0.5633644
"3847" 0.09569759 -0.57974589
"3848" -0.62548103 0.04093771
"3849" 1 -0.43252631
"3850" -0.0252677 0.71302151
"3851" -0.61978342 -0.61655777
"3852" -0.64446128 0.02331371
"3853" 0.06369959 -0.61459012
"3854" 0.6260243 0.5614644
"3855" -0.41089025 0.48974877
"3856" -0.6694661 1
"3857" 0.2167955 -0.10834052
"3858" -0.01319882 -1
"3859" -0.41357122 0.49074178
"3860" 0.53350935 0.10591183
"3861" -0.61613022 -0.60624164
"3862" 0.6475929 0.60693341
"3863" 0.14126772 -0.51395642
"3864" -0.63757973 0.02385142
"3865" -0.58956639 -0.58740721
"3866" -0.684787 -1
"3867" 1 -0.42333878
"3868" 0.63400556 0.56580434
"3869" 0.26805877 -0.05544814
"3870" 0.09263993 -0.58709432
"3871" -0.47508334 0.41296732
"3872" -0.61591152 -0.61324633
"3873" -0.63061602 0.02970355
"3874" 0.64706169 0.60668919
"3875" -0.51169495 0.52902997
"3876" -0.01979206 0.72290705
"3877" 0.10973947 -0.5598553
"3878" 0.53827522 0.10397085
"3879" -0.41297084 0.49105662
"3880" 0.65832425 0.62088309
"3881" 0.03353774 -0.63257584
"3882" 0.16941484 -0.14509233
"3883" 0.56304171 0.13426874
"3884" 0.68064836 -0.74156907
"3885" -0.63956205 0.02482039
"3886" -0.62036168 -0.61801964
"3887" -0.43929397 0.38122229
"3888" 0.56561016 0.13115287
"3889" 1 -0.46380398
"3890" 0.0323396 -0.63194663
"3891" 0.6587475 0.62025531
"3892" 0.16683621 -0.1427325
"3893" 0.07650747 -0.60202755
"3894" -0.46446042 0.52129248
"3895" -0.64838634 0.02495741
"3896" 0.53974365 0.10530514
"3897" 0.65251643 0.61373899
"3898" -0.61634873 -0.61426603
"3899" 1 -0.40331939
"3900" -0.62776977 -0.62673511
"3901" 0.19032176 -0.13240897
"3902" 1 -0.43579376
"3903" -0.04483604 0.71568947
"3904" 0.04160994 -0.62885403
"3905" -0.46696722 0.34148785
"3906" 0.6321613 0.56889028
"3907" -0.48633732 0.53639751
"3908" -0.63028377 -0.62552329
"3909" 0.58256976 0.43475295
"3910" 0.2284788 -0.08249334
"3911" 1 -0.42746544
"3912" -0.64963159 0.03459015
"3913" 0.07416598 -0.61886556
"3914" -0.45585778 0.31099958
"3915" 0.10561037 -0.55236259
"3916" 1 -0.16392593
"3917" 1 -0.59271195
"3918" -0.61647195 -0.61448827
"3919" -0.04547813 0.70246351
"3920" 0.66166671 -1
"3921" 0.62605455 0.5656216
"3922" -0.04385581 0.71000706
"3923" 1 -0.45608666
"3924" 0.04557249 -0.62269236
"3925" 0.19294893 -0.12631367
"3926" -0.45731377 0.32075276
"3927" -0.62069641 -0.61872041
"3928" -0.61603676 -0.6132629
"3929" 0.6218196 0.56377532
"3930" 1 -0.45491883
"3931" -0.62788517 0.03430669
"3932" -0.52177195 0.53807574
"3933" -0.02246189 0.71632431
"3934" 0.10190902 -0.56923497
"3935" -0.45530209 0.39638484
"3936" -1 -0.67520835
"3937" 1 -0.44285436
"3938" 0.5735775 0.45989736
"3939" -0.56619989 -0.5847744
"3940" 0.07662632 -0.58677525
"3941" 1 0.6268372
"3942" 1 -0.38096164
"3943" 0.6289956 0.56927707
"3944" 0.0855427 -0.60736073
"3945" -0.45217688 0.51894289
"3946" -0.61858486 -0.61508793
"3947" 0.67030466 -0.74121432
"3948" -0.65595573 0.02249329
"3949" -0.61758223 -0.61469215
"3950" -0.41626785 0.49212156
"3951" 1 -0.47411653
"3952" -0.63980565 0.02401541
"3953" 0.62306562 0.56504005
"3954" 0.05263419 -0.61784465
"3955" 0.19668527 -0.1168698
"3956" 1 -0.39787651
"3957" 0.54701932 0.10637028
"3958" 0.0665584 -0.61988057
"3959" -0.65394119 0.02765462
"3960" -0.61876889 -0.6168936
"3961" 0.65821021 0.62004234
"3962" -0.48526874 0.53727045
"3963" 0.08741538 -0.60205256
"3964" -0.5435682 0.14382921
"3965" -0.09753403 0.66608848
"3966" -0.64478016 0.65576394
"3967" 1 -0.42764581
"3968" 0.6333378 0.57590383
"3969" -0.62432976 -0.6227463
"3970" -0.61932488 -0.61747615
"3971" -0.47573176 0.53414112
"3972" 1 0.63075123
"3973" 0.08419801 -0.61045268
"3974" 0.57940612 0.45249074
"3975" 1 -0.44976125
"3976" -0.65317365 0.02701502
"3977" -0.61807271 -0.61493111
"3978" 0.62198379 0.56624914
"3979" -0.63292432 0.02748725
"3980" 0.18396162 -0.15875919
"3981" -0.50977514 0.52569095
"3982" -0.01835003 0.7218581
"3983" 1 -0.4843723
"3984" -0.618956481 -0.619678284
"3985" -0.697884634 0.691640564
"3986" 0.541848917 0.09218764
"3987" 0.660988981 0.613207054
"3988" 0.102600391 -0.580968451
"3989" -0.672211517 0.006577765
"3990" -0.31796468 0.401064631
"3991" -0.61739219 -0.61490337
"3992" -0.56710653 0.11776418
"3993" 1 -0.44279375
"3994" 0.6294416 0.56883811
"3995" -0.67406697 0.65722139
"3996" -0.20758463 0.56782597
"3997" 0.09763587 -0.57419487
"3998" -0.68271669 -1
"3999" 0.63506209 0.57152299
"4000" 0.12643598 -0.5665403
"4001" -0.58595082 -0.57528718
"4002" -0.63705578 0.64706174
"4003" -0.09317528 0.66750238
"4004" -0.56005746 0.12750146
"4005" -0.62510281 -0.62126811
"4006" -0.64742403 0.0274937
"4007" 0.06624634 -0.61814005
"4008" 0.21328168 -0.09668005
"4009" 0.62985909 0.56356121
"4010" -0.45212084 0.5135819
"4011" 1 -0.43219601
"4012" -0.6160015 -0.6136966
"4013" 0.5359809 0.1091794
"4014" 1 -0.4701149
"4015" 0.1040723 -0.5615242
"4016" -0.4366892 0.3717579
"4017" -1 0.6679617
"4018" 0.6490537 0.6088914
"4019" -0.62544222 0.03800469
"4020" -0.52777016 0.54345547
"4021" -0.61566089 -0.61298102
"4022" 1 -0.40311326
"4023" 0.58704978 -0.67139728
"4024" -0.02686266 0.71418698
"4025" 0.07923375 -0.58175091
"4026" 0.66848407 0.62522859
"4027" -0.64797551 0.0298057
"4028" 0.17988304 -0.14792769
"4029" -0.45369887 0.51501067
"4030" 0.0365752 -0.64039914
"4031" 0.57623141 0.12891931
"4032" -0.62906123 -0.62453142
"4033" -0.61779476 -0.61747323
"4034" 1 -0.371363
"4035" 0.62400542 0.5664505
"4036" -0.46418061 0.33128145
"4037" 0.66766998 -0.74120202
"4038" -0.0392341 0.70482993
"4039" 0.08779529 -0.57774665
"4040" -0.62767535 -0.61789211
"4041" 0.65379209 0.61650462
"4042" -0.04018902 0.72013901
"4043" -0.59267621 0.0607919
"4044" -0.57902179 0.59665748
"4045" 1 -0.39372201
"4046" 0.58402688 0.10079241
"4047" -0.62801898 -0.62657244
"4048" -0.56957694 0.1304013
"4049" -0.64546417 0.65787134
"4050" -0.08560292 0.67664988
"4051" 1 -0.4342144
"4052" 0.63789508 0.5838827
"4053" 0.08517344 -0.62017752
"4054" -0.62970783 -0.62851912
"4055" 0.66862208 -0.74822519
"4056" -0.05432194 0.71094667
"4057" 1 -0.37526297
"4058" 0.17287152 -0.13198125
"4059" 0.04255689 -0.62862589
"4060" -0.46731559 0.33371579
"4061" -0.68111626 1
"4062" 0.10461455 -0.60964268
"4063" -0.69882421 -0.01724846
"4064" -0.54400875 0.59279352
"4065" 1 -0.43685825
"4066" 0.67091423 0.59773821
"4067" -0.25759955 0.1863362
"4068" -0.5825282 0.60117348
"4069" 0.10447262 -0.58720364
"4070" -0.03829693 0.72241565
"4071" 0.55401769 0.10011275
"4072" 0.66265063 0.61958509
"4073" -0.61626305 0.06968747
"4074" -0.62473519 -0.62285205
"4075" -0.6556015 0.6631013
"4076" 0.0939352 -0.5980672
"4077" 1 -0.4090246
"4078" 1 0.6312459
"4079" -0.5286463 0.1535943
"4080" -0.1120512 0.6564234
"4081" 0.662574 -0.7518199
"4082" -0.61906228 -0.61753394
"4083" 0.10586021 -0.58385009
"4084" 1 0.62550584
"4085" -0.47429969 0.53046504
"4086" 0.57855398 0.30776005
"4087" 0.68039451 1
"4088" -0.64872086 0.02711678
"4089" -0.61977116 -0.61776725
"4090" 1 -0.44328514
"4091" -0.6496659 0.65333989
"4092" 1 0.60622628
"4093" -0.53666306 0.14428219
"4094" -0.12978695 0.63778724
"4095" 0.09131586 -0.58757791
"4096" 0.05892905 -0.61746124
"4097" -0.43028544 0.50116842
"4098" 0.66630745 -0.74796045
"4099" 0.1867478 -0.11166485
"4100" -0.64123953 0.02791184
"4101" 0.62592102 0.56485067
"4102" 1 -0.37558847
"4103" -0.6356917 0.02546313
"4104" 0.04433516 -0.62240114
"4105" 0.6215987 0.5673183
"4106" -0.50601065 0.52164873
"4107" -0.01663359 0.72318306
"4108" 0.19200527 -0.12597233
"4109" 1 -0.49357734
"4110" 0.03490875 -0.63405333
"4111" 0.56695549 0.12963664
"4112" 0.17338478 -0.14655028
"4113" -0.64163112 0.02493399
"4114" -0.42521752 0.49667432
"4115" -0.62024794 -0.61699149
"4116" 0.65867144 0.61994888
"4117" -0.617095774 -0.614538343
"4118" -0.669168103 -0.006108246
"4119" 0.621815431 0.567912839
"4120" -0.661616862 0.660665026
"4121" 0.19316821 -0.12461651
"4122" 0.043810689 -0.622068291
"4123" -0.31894806 0.328058926
"4124" -0.57990476 -0.57842367
"4125" -0.6856382 -1
"4126" 0.51097379 0.08553062
"4127" 0.65692218 0.61333478
"4128" 0.12548866 -0.56827522
"4129" -0.49289834 0.54328016
"4130" -0.65258734 0.03009285
"4131" -0.79483636 -0.90553955
"4132" -0.35867982 0.31711337
"4133" 0.14935642 -0.02265772
"4134" 0.95963247 -0.35364687
"4135" 0.65892551 0.4322127
"4136" -0.62395265 0.80810717
"4137" 0.04844499 -0.62541214
"4138" -0.62498722 -0.62333958
"4139" -0.55654861 0.13575293
"4140" 0.63439803 0.57847902
"4141" -0.64286376 0.65470782
"4142" 1 -0.43051184
"4143" 0.08610474 -0.60961478
"4144" -0.09059843 0.67134451
"4145" -0.64762955 0.0270903
"4146" 0.21126295 -0.0981864
"4147" -0.45018506 0.51169288
"4148" 1 -0.43423288
"4149" 0.06589643 -0.61767245
"4150" -0.62471652 -0.62078682
"4151" 0.62976739 0.56378598
"4152" -0.624579 -0.62233969
"4153" -0.59360414 0.61322691
"4154" -0.03961067 0.70190216
"4155" 0.10954781 -0.5885904
"4156" 1 0.62840566
"4157" -0.60069037 0.08574672
"4158" 0.5707988 0.48476036
"4159" 0.080573649 -0.620161179
"4160" -0.6919462854 0.6899833866
"4161" 0.2451018996 -0.0977351342
"4162" 0.6616582018 0.5817817192
"4163" -0.6363318073 -0.6353584051
"4164" -0.3173840827 0.3642453061
"4165" -0.6851942669 0.0001810385
"4166" -0.62934108 -0.61873553
"4167" 0.59071797 0.09943534
"4168" 0.65418628 0.61714021
"4169" -0.58053658 0.59828238
"4170" -0.59337562 0.05937401
"4171" 1 -0.39211271
"4172" -0.03939918 0.72169739
"4173" -0.54034121 0.56031655
"4174" -0.61845672 -0.61600745
"4175" 0.10428946 -0.57921045
"4176" 0.54818269 0.09714568
"4177" -0.02611762 0.72821343
"4178" -0.63168824 0.0433813
"4179" 0.65018982 0.61004313
"4180" -0.61590123 -0.61357255
"4181" 0.09092573 -0.58477601
"4182" -0.64545949 0.02245217
"4183" 0.61403006 0.56743909
"4184" 1 -0.60147725
"4185" -0.43367216 0.50349904
"4186" 1 -0.16644846
"4187" -0.61585747 -0.61316699
"4188" 0.09570583 -0.57877578
"4189" 1 -0.36860135
"4190" -0.42896805 0.50000716
"4191" 0.62346542 0.56377276
"4192" 0.66785788 -0.74163292
"4193" -0.64341104 0.02235216
"4194" -0.68872195 -0.03934026
"4195" -0.64704204 0.64843974
"4196" -0.3155187 0.24469693
"4197" 0.61934122 0.52293944
"4198" -0.07321005 0.68300108
"4199" -0.62719923 -0.62476691
"4200" 0.68180695 1
"4201" -0.59088479 0.06269664
"4202" 1 -0.44691458
"4203" -0.03299411 0.70609263
"4204" 0.57007798 0.49678084
"4205" -0.63160557 -0.62037546
"4206" 1 0.63243233
"4207" -0.58690158 0.60415468
"4208" -0.61945651 -0.61715938
"4209" 0.10373083 -0.58286308
"4210" -0.63286008 0.04522882
"4211" -0.02666703 0.72927168
"4212" 0.65210957 0.61186861
"4213" -0.54524618 0.56540681
"4214" 0.55102651 0.09733429
"4215" 1 -0.384651
"4216" 0.6710085 -0.7420382
"4217" 0.6360111 0.5709878
"4218" 0.0702004 -0.5988094
"4219" -0.6224066 -0.6245077
"4220" -0.4469585 0.39938
"4221" -0.6783037 1
"4222" -0.64297361 0.04122069
"4223" 0.57605365 0.1289241
"4224" 1 -0.41393601
"4225" -0.46359508 0.52697809
"4226" 0.15709287 -0.13304272
"4227" 0.03994544 -0.63931035
"4228" 0.67058648 0.62771615
"4229" -0.61868172 -0.61576427
"4230" 0.62261636 0.56090259
"4231" -0.62822892 0.03439023
"4232" 0.05456772 -0.62004304
"4233" -0.51582921 0.53454776
"4234" -0.02086175 0.72401838
"4235" 0.20772563 -0.12057838
"4236" 1 -0.37614188
"4237" -0.44183571 0.50976916
"4238" 0.6684109 -0.74062168
"4239" -0.65014153 0.02213649
"4240" 0.62603788 0.56593125
"4241" 0.08931134 -0.59480294
"4242" -0.61670678 -0.61368641
"4243" -0.6468484 -0.64042512
"4244" 0.03468331 -0.65600003
"4245" 0.59258747 0.1314094
"4246" -0.658398 0.04186701
"4247" 0.69173796 0.63720297
"4248" -0.49771131 0.55063016
"4249" 0.19235111 -0.15442421
"4250" -0.62334535 -0.61891152
"4251" 0.08209342 -0.62400334
"4252" 0.67485659 -0.74399709
"4253" -0.66399546 0.02416822
"4254" 0.63460833 0.57578875
"4255" 1 -0.38753159
"4256" -0.46823624 0.53439925
"4257" -0.61892287 -0.61964979
"4258" 0.65163112 0.61257043
"4259" 1 -0.40577073
"4260" -0.47169344 0.34726047
"4261" 0.5610423 0.10511311
"4262" 0.0734352 -0.58757821
"4263" -0.03841725 0.71742198
"4264" -0.44573358 0.51332607
"4265" 0.08775808 -0.59945129
"4266" 0.66908091 -0.74089138
"4267" -0.65213879 0.02238918
"4268" -0.6174249 -0.6142807
"4269" 0.62713099 0.56710209
"4270" 1 -0.3781222
"4271" -0.71498655 0.81304418
"4272" -0.2543925 0.24404486
"4273" 0.41845863 0.12809729
"4274" 0.68595973 0.6394562
"4275" -0.6036579 -0.18513941
"4276" 0.98625858 -0.60167923
"4277" 0.06100286 -0.75265064
"4278" -0.62405358 0.04191498
"4279" -0.53180658 0.5511611
"4280" 0.64967783 0.60866019
"4281" 0.10907147 -0.56491048
"4282" 0.53797315 0.09811308
"4283" -0.02358311 0.72380669
"4284" -0.61668722 -0.61463091
"4285" 0.55746231 0.10145603
"4286" -0.67738351 1
"4287" -0.6363895 0.01239769
"4288" 1 -0.39243988
"4289" 0.65941058 0.61563774
"4290" -0.43955138 0.51538989
"4291" -0.62423721 -0.61602511
"4292" -0.6314735 -0.63556462
"4293" 1 -0.45892598
"4294" 0.57766507 0.50048331
"4295" 0.06812482 -0.60483452
"4296" 1 0.63548835
"4297" -0.01854046 0.71716896
"4298" -0.49658835 0.38546926
"4299" -0.61578533 -0.61343682
"4300" 0.09335382 -0.5827955
"4301" -0.40888138 0.49229973
"4302" -0.67027598 1
"4303" -0.64712091 0.0213657
"4304" 0.62650913 0.5639909
"4305" 1 -0.43383789
"4306" -0.65107849 0.02577089
"4307" 1 -0.38245658
"4308" 0.0862324 -0.6021591
"4309" 0.63014178 0.5702181
"4310" -0.45148385 0.52180648
"4311" -0.62107887 -0.61831113
"4312" 0.67144999 -0.74464795
"4313" -1 -0.004024362
"4314" -0.39723861 0.556163818
"4315" 1 -0.166509559
"4316" -0.543636681 0.106437725
"4317" 1 -0.596980619
"4318" 0.616399119 0.564357723
"4319" 0.100517796 -0.571677778
"4320" 0.05564485 -0.61742524
"4321" 1 0.62311223
"4322" 1 -0.46536737
"4323" 0.19730085 -0.11430248
"4324" -0.42689946 0.49800044
"4325" 0.56355729 0.48591286
"4326" -0.63977879 0.02574222
"4327" -0.63384557 0.64507073
"4328" 0.04400026 -0.62220312
"4329" 0.62042437 0.56569623
"4330" -0.4262504 0.20286108
"4331" 0.19298122 -0.1232763
"4332" -0.61648424 -0.61308277
"4333" 1 -0.49527582
"4334" 0.11342323 -0.555774177
"4335" 0.649157316 0.608511963
"4336" -0.666591771 -0.004082392
"4337" 0.538148772 0.107531983
"4338" -0.317709286 0.343284863
"4339" -0.466632112 -0.550984727
"4340" -0.667166116 0.664790353
"4341" -0.6743813 -1
"4342" -0.4208014 0.2073853
"4343" 0.6511487 0.6107011
"4344" 0.1174472 -0.5535883
"4345" -0.5919015 -0.5599392
"4346" -0.6368638 0.6462843
"4347" 0.5407954 0.1129069
"4348" -0.61654321 -0.61451458
"4349" -0.32207618 0.29235262
"4350" -0.01382294 0.72562745
"4351" 0.18449947 -0.14608174
"4352" -0.65049027 0.65137703
"4353" 0.6207014 0.56814103
"4354" -0.67726602 -0.01367736
"4355" -0.42907154 0.2021086
"4356" 0.55236757 0.52557443
"4357" 0.19142168 -0.12722274
"4358" -0.63692582 0.64609751
"4359" -0.02974226 0.71413651
"4360" 0.03934886 -0.62487624
"4361" 1 0.62128541
"4362" -0.40200895 0.48553659
"4363" -1 0.67205457
"4364" -0.63288391 0.0132905
"4365" 1 -0.44638682
"4366" 0.62406595 0.56390854
"4367" 0.09969378 -0.57360131
"4368" -0.61572201 -0.61353938
"4369" -0.667223729 -0.003559544
"4370" 0.672415238 -0.744705957
"4371" -0.319856769 0.335076055
"4372" -0.663750029 0.662889179
"4373" -0.615950194 -0.614854454
"4374" 0.540528576 0.112641523
"4375" 0.654082423 0.613559333
"4376" -0.31705365 0.334738159
"4377" 0.622144953 0.566609307
"4378" 0.68013352 -0.739679223
"4379" -0.663525083 0.661881188
"4380" -0.616342519 -0.614102342
"4381" -0.667622752 -0.004762607
